2383
(25264987, 569149.1424700778, 4588894.850224084)
(26130479, 570504.4430094174, 4590281.83030764)
(26130480, 571280.4193615789, 4589929.725590793)
(26130553, 569284.230361971, 4589371.6512006745)
(26130555, 569264.9543385869, 4589492.489069789)
(26130558, 569271.7242129695, 4589503.412673845)
(26130564, 569283.152119123, 4589579.999626425)
(26130566, 569271.3944237719, 4589577.0445656935)
(26130570, 569245.1329265633, 4589521.2224473385)
(26130574, 569296.987544042, 4589230.299191089)
(26130599, 569251.0381802241, 4589128.0222580265)
(26130602, 569262.1054318878, 4589135.112065812)
(26130605, 569375.4586248235, 4589120.665940327)
(26130608, 569384.9287784006, 4589118.33637898)
(26130611, 569274.0581073874, 4588931.242566037)
(26130613, 569415.8225439514, 4589172.005048946)
(26130616, 569447.5260259586, 4589270.027003208)
(26130619, 569462.9784682118, 4589294.491036142)
(26130622, 569356.677257661, 4589558.854080516)
(26130626, 569355.5875569782, 4589579.27313827)
(26130628, 569393.4378885962, 4589697.272709542)
(26130631, 569389.4304934234, 4589716.2092626495)
(26130634, 569379.5686960483, 4589730.703932108)
(26130636, 569366.5853649683, 4589741.471355573)
(26130639, 569164.3268565293, 4589767.268274353)
(26130642, 569018.6402326537, 4589721.607955353)
(26132168, 569341.2038229568, 4588777.221727569)
(275996465, 569427.8103113349, 4588486.466372854)
(275996466, 569461.7931387051, 4588438.86119591)
(275996467, 569475.3329446167, 4588398.254447638)
(275996468, 569474.695233436, 4588371.590065877)
(275996469, 569476.375199464, 4588344.559350202)
(275996470, 569514.419601235, 4588225.656796786)
(275996472, 569522.3246063549, 4588212.45363302)
(275996473, 569548.6641815745, 4588195.319656756)
(275996474, 569564.0208564459, 4588193.479941076)
(275996476, 569618.01282514, 4588189.513950276)
(275996477, 569632.1395716805, 4588180.056995111)
(275996478, 569642.2659547057, 4588164.377177883)
(288195744, 569377.6651796297, 4588527.710035617)
(288195747, 569377.1352677825, 4588515.025349035)
(288195748, 569384.2356247301, 4588509.875082496)
(288195749, 569388.7068372048, 4588509.6959312605)
(288195750, 569396.190223497, 4588514.253356013)
