2504
(1242512454, 1242512381)
(1286223578, 1286223613)
(1338726384, 1338726332)
(1337026797, 1337026598)
(1251283192, 1251283289)
(1241362606, 1241362497)
(1241362560, 1241362654)
(1337026730, 1337026333)
(1241362744, 1241362528)
(1286223705, 1286223644)
(367602552, 367602548)
(1241380429, 1241380428)
(1337026505, 1337026478)
(1207585759, 26130642)
(402328908, 402328909)
(1249745427, 1249745210)
(1229047674, 1229047670)
(26130566, 26130570)
(1338672138, 1338672012)
(1338726407, 275996466)
(1051964398, 1051964493)
(1338672395, 1338672224)
(1052802978, 1052803018)
(1251283310, 1251283149)
(1252224709, 1252224495)
(1052803034, 1052802722)
(1238420287, 1238420342)
(1052047778, 1052047801)
(1241362674, 1241362736)
(1337026732, 1337026595)
(1338726442, 1338726335)
(1252224742, 1252224486)
(1238411771, 1238411750)
(1251283252, 1251283242)
(1207544164, 1207544172)
(26130608, 26130613)
(1238411912, 1238411890)
(1241362579, 1241362617)
(1249745595, 1249745654)
(1052802990, 1052802712)
(1338672071, 1338671984)
(1252224623, 1252224681)
(1286223607, 1286223628)
(402328899, 402328900)
(1338688324, 1338688455)
(1249745425, 1249745318)
(26130599, 1238411904)
(1229010122, 1229010129)
(1338672053, 1338671963)
(1338688330, 1338688269)
(1054703927, 1054703912)
(1337026539, 1337026371)
(1249745320, 1249745567)
(1207585360, 1207585365)
(1241362574, 1246641024)
(1241362661, 1241362746)
(1338672348, 1338672218)
(1337026369, 1337026260)
(1241362673, 1241362735)
(1251283257, 1251283114)
(1246641006, 1249745392)
(1337026275, 1337026752)
(1338688551, 1338688731)
(1246640930, 1246640949)
(1242512362, 1242512403)
(1252224728, 1252224524)
(1242959147, 1242959128)
(1207585763, 1207585405)
(402328943, 402328944)
(1241362468, 1241362599)
(1059564705, 1059564707)
(1286223630, 1286223582)
(288195821, 288195823)
(1051964297, 1051964374)
(1338672203, 1338672064)
(1249745501, 1249745324)
(1246641031, 1246640861)
(423785043, 423785044)
(1251283082, 1251283135)
(1242512328, 1242512451)
(1337026292, 1337026476)
(1337026470, 1052047677)
(1251300452, 1251300488)
(1052802963, 1052802726)
(1338726373, 1338726347)
(1337026312, 1337026219)
(1229010148, 1249745614)
(1249745242, 1249745672)
(1109149411, 1109149340)
(1337026456, 1337026263)
(1241362575, 1241362483)
(1207585912, 1207585554)
(1242512388, 1242512453)
(1251283122, 1241362671)
(1337026551, 1337026408)
