10176
(90379359, 527509.2187047654, 4556047.36820414)
(90379613, 527459.9657422074, 4556081.008946291)
(90379614, 527423.5976763209, 4556057.414999209)
(90379615, 527419.3820432525, 4556047.196960005)
(90379616, 527428.0718094937, 4556005.488208343)
(90379617, 527439.403218506, 4555995.450666194)
(90379618, 527489.8459213233, 4555995.84014425)
(90379619, 527510.9759605619, 4556035.263160971)
(90379759, 527212.297362813, 4555839.514213689)
(90380150, 527075.874862637, 4556008.5482433345)
(90380348, 527838.776047035, 4555223.081226554)
(90380349, 527575.4095015561, 4555352.102349034)
(90380350, 527447.705714674, 4555357.816082642)
(90380816, 527281.7780249177, 4555386.469063603)
(90380817, 527177.3508861207, 4555435.481177171)
(90381067, 527442.4564241009, 4555314.389821636)
(90381086, 527429.0437119106, 4555201.271534025)
(90381095, 527332.8432861576, 4555255.208053942)
(111442215, 527101.8906802002, 4555541.252697755)
(111442216, 527041.9226637877, 4555601.610918427)
(111442217, 527024.0228011333, 4555670.15144491)
(111442620, 527166.6856626639, 4555458.04399567)
(111443008, 527274.98509036, 4555270.755852893)
(111443012, 527254.9328829651, 4555294.626777265)
(111443919, 527400.1802273169, 4555383.892551903)
(111443920, 527372.6140498538, 4555393.070010136)
(111444802, 527405.7738109796, 4555205.82460863)
(111445022, 527444.3276686319, 4555276.418902701)
(111446370, 527899.3659916112, 4555184.801497299)
(111446371, 527872.0060272733, 4555187.9497965295)
(111446372, 527789.9198218171, 4555190.268172247)
(111446373, 527444.4743952454, 4555199.375627115)
(111447974, 528199.3652461248, 4555240.705371043)
(111447975, 528169.2291112457, 4555247.860559185)
(111447976, 528144.0023632891, 4555250.572006711)
(111447977, 528117.5404514103, 4555249.348883376)
(111447978, 528089.6227413508, 4555242.6361553455)
(111447980, 527967.1670443421, 4555174.469939458)
(111447981, 527953.5247994495, 4555171.653481766)
(111447984, 527946.525726118, 4555171.793230185)
(122522947, 526920.6030453333, 4555877.7213921705)
(122523494, 527050.3213785978, 4555712.844915957)
(122523605, 526874.536321179, 4555960.301762686)
(122525234, 526988.5732814735, 4555789.926823343)
(122525235, 526953.7128777858, 4555841.308707212)
(122525425, 526970.1259166003, 4555779.745302635)
(122528341, 527223.6304894745, 4555394.400610866)
(122528343, 527206.1236510762, 4555422.155548375)
(122528346, 527197.9297658766, 4555445.782159267)
(122528348, 527187.5240887635, 4555491.0372103)
(122528349, 527164.8933401854, 4555531.606420458)
(122528351, 527139.3927010422, 4555579.059020192)
(122530856, 527045.9160513125, 4555592.744567143)
(122535293, 527353.4939416127, 4555221.759061317)
(122535567, 527414.0957346952, 4555304.880456386)
(122535570, 527345.2842708048, 4555267.355146681)
(122535992, 527419.2194359439, 4555292.377284393)
(122535994, 527351.0853702303, 4555257.685324496)
(122586155, 527488.3077405974, 4556074.5990050025)
(128664377, 527434.9583241546, 4556070.845983247)
(128664380, 527453.3704862461, 4555989.563880209)
(128664381, 527507.5699248634, 4556017.299320918)
(128668309, 528291.0209882841, 4555512.66726199)
(128668310, 528221.0894366084, 4555521.289047626)
(128668311, 528138.1326054132, 4555537.077253964)
(128668312, 528028.7601706915, 4555570.571702358)
(128668313, 528002.2154518043, 4555580.305778966)
(128668316, 527740.3025936576, 4555731.262937189)
(285908605, 528117.9948757874, 4555255.556328786)
(285910994, 528148.2659084424, 4555256.927344508)
(285951310, 528025.3236935216, 4555217.355537084)
(285951312, 528101.1810053717, 4555252.705185701)
(285951774, 527906.5842622856, 4555199.771575357)
(285951775, 527936.2879009, 4555180.613014736)
(285951777, 527946.9026132582, 4555178.5665388135)
(285951778, 527967.0422128129, 4555180.775069261)
(285951779, 527992.3603076204, 4555195.881142345)
(311624102, 527891.6311327273, 4554735.741851537)
(311624110, 527900.1380713093, 4554721.031648234)
(311624243, 528362.4332561214, 4555116.145743494)
(311624244, 528278.5387579293, 4555143.1078850785)
(311624245, 528212.9466185974, 4555185.339482424)
(311624246, 528152.4598150594, 4555222.55128657)
(311624247, 527978.1790090079, 4555165.109192365)
(311624248, 527987.8454740986, 4555123.637997048)
(311624249, 527972.4169062081, 4555120.5149247395)
(311624250, 527976.9219063934, 4555096.7418275215)
(311624251, 527963.4858321851, 4555066.328011885)
(311624252, 527931.7209459828, 4555077.951821064)
(311624253, 527884.0699118641, 4555151.383339678)
(311624254, 527733.5055502881, 4555167.673368466)
(311624255, 527659.8845113586, 4555170.447195422)
(311624256, 527655.7336146393, 4555163.026837921)
(311624258, 527635.9778456867, 4555154.7037377115)
(311624262, 527612.9600423621, 4555179.073137379)
(311624265, 527452.8947699043, 4555182.755136459)
(311624284, 527144.9913621136, 4555354.975534341)
(311886214, 528096.683479344, 4556136.250910511)
(311886215, 528071.5519312555, 4556114.994942173)
(311886216, 527949.43258903, 4555855.263730649)
(311886217, 527948.2818156444, 4555833.655938866)
(311886218, 527956.3170820507, 4555812.538454569)
(311886643, 527052.3648337735, 4556006.196449389)
(311886862, 526923.9141693562, 4556040.225105345)
(311887110, 527226.8073090373, 4556214.829811259)
(311887112, 527395.1750661547, 4555980.164520194)
(311887141, 527160.2682231447, 4556175.238628299)
(311887142, 527206.6171297241, 4556098.5115191825)
(311887143, 527315.5414700769, 4555919.16370866)
(311887398, 527132.1437085399, 4556050.9979484575)
