20063
(301415137, 41.5598669, -8.446596)
(450543314, 41.5623019, -8.4493856)
(450543328, 41.560706, -8.4497026)
(450543331, 41.5607252, -8.449649)
(450543333, 41.5606626, -8.4496108)
(450543336, 41.5618342, -8.4498304)
(450543340, 41.5609632, -8.4498014)
(450543342, 41.5607604, -8.449352)
(450543344, 41.5617009, -8.4489545)
(774324556, 41.5623341, -8.4493762)
(774362808, 41.570233, -8.4554998)
(914277393, 41.5641331, -8.4497924)
(914277403, 41.5671815, -8.4508131)
(914277408, 41.5693627, -8.4513699)
(914277414, 41.565555, -8.4503892)
(914277415, 41.5604449, -8.4465329)
(914277422, 41.5612773, -8.4477841)
(914277426, 41.5603425, -8.4460273)
(914277431, 41.5602502, -8.4463687)
(914277436, 41.5696649, -8.4514624)
(914277440, 41.5603786, -8.4461366)
(914277443, 41.5645664, -8.4500355)
(914277450, 41.5603666, -8.4462654)
(914277452, 41.5621656, -8.448476)
(914277463, 41.5664449, -8.4506197)
(914277472, 41.5652768, -8.4503186)
(914277478, 41.5603034, -8.4463398)
(914326549, 41.5653867, -8.4500956)
(914327580, 41.5656483, -8.4498918)
(1226135817, 41.5655029, -8.4475219)
(1226135832, 41.5657456, -8.4471801)
(1226135885, 41.5601177, -8.4462922)
(1226135943, 41.5656897, -8.4499689)
(1226136076, 41.5655044, -8.4456287)
(1226136183, 41.5656713, -8.4471121)
(1226136328, 41.5594541, -8.4492797)
(1226136375, 41.5657801, -8.4474083)
(1226136427, 41.5603146, -8.4552812)
(1226136448, 41.5656049, -8.4504033)
(1226136496, 41.5598193, -8.4537242)
(1226136642, 41.5655736, -8.4475662)
(1226136662, 41.5657029, -8.4482256)
(1226136753, 41.5655316, -8.4470212)
(1226136803, 41.5602809, -8.4562098)
(1226136871, 41.5656321, -8.4470072)
(1226136976, 41.5655944, -8.4451561)
(1226137013, 41.5654534, -8.4474413)
(1226137044, 41.5657853, -8.4472882)
(1226137118, 41.5593153, -8.4497971)
(1226137140, 41.56558, -8.4471022)
(1226137308, 41.5654972, -8.4471545)
(1226137323, 41.5654346, -8.44734)
(1226137408, 41.559398, -8.4495983)
(1226137470, 41.5657313, -8.4475095)
(1226137619, 41.5656924, -8.4491344)
(1226137644, 41.5656517, -8.4475656)
(1226137685, 41.5600122, -8.4541543)
(1226137723, 41.5655254, -8.4466549)
(1226137789, 41.5656258, -8.4447478)
(1226137913, 41.5601204, -8.4544808)
(1226137927, 41.5656536, -8.4501623)
(1226138009, 41.5655316, -8.4448122)
(1226138058, 41.5655965, -8.4459866)
(1226138063, 41.5608257, -8.4453944)
(1226138124, 41.5603329, -8.4555291)
(1226138173, 41.5656132, -8.446831)
(1226138179, 41.5654502, -8.4472378)
(1236401628, 41.572815, -8.4454596)
(1236401789, 41.5721474, -8.4450099)
(1236401933, 41.5719773, -8.4449059)
(1236401970, 41.5714222, -8.4447769)
(229722424, 41.5373553, -8.450418)
(229722425, 41.5374246, -8.4507532)
(229722429, 41.5373877, -8.4522986)
(229722432, 41.5373753, -8.4527939)
(229722435, 41.5373306, -8.4531176)
(229722439, 41.5372114, -8.4533956)
(229722442, 41.5369861, -8.4536426)
(229722446, 41.5352874, -8.4549056)
(1214693733, 41.544837, -8.444755)
(1214693738, 41.5441429, -8.4464659)
(1214693749, 41.5439116, -8.4472132)
(1214693751, 41.5429673, -8.4484112)
(1214693753, 41.5432414, -8.4478648)
(1214696152, 41.5438022, -8.4465255)
(1214724144, 41.5448021, -8.448143)
(1214724145, 41.5423289, -8.4522628)
(1214724146, 41.5427866, -8.4547305)
(1214724149, 41.5449788, -8.4474134)
(1214724154, 41.5425618, -8.4529066)
(1214724155, 41.5447781, -8.4487867)
(1214724158, 41.5451675, -8.4454393)
(1214724160, 41.5422406, -8.4519731)
(1214724161, 41.5427143, -8.4510397)
(1214724162, 41.5442119, -8.4504336)
(1214724164, 41.5445773, -8.4496289)
(1214724166, 41.5425778, -8.4526866)
(1214724167, 41.542365, -8.4516191)
(1214724169, 41.5451474, -8.4466731)
(1214724170, 41.5425457, -8.4514313)
(1214724171, 41.5422325, -8.4540277)
(1214724173, 41.5426541, -8.4514096)
(1214724177, 41.5422125, -8.4538131)
(1214724178, 41.5422647, -8.4517961)
(1214724180, 41.5428428, -8.4509003)
(1225451965, 41.5425578, -8.4482072)
(1225451966, 41.5421, -8.4479954)
(1225451968, 41.5422908, -8.4501706)
(1225451969, 41.5422546, -8.4512274)
(1225451970, 41.5427545, -8.4489502)
(1225451971, 41.5429974, -8.4504254)
(1225451978, 41.5422466, -8.4510879)
(1225451980, 41.5418797, -8.4502331)
(1225451981, 41.5422727, -8.4514742)
(1225451982, 41.5422305, -8.4508868)
(1225451984, 41.5417327, -8.4512569)
(1225451986, 41.5433889, -8.4507274)
(1225451991, 41.5419138, -8.450211)
(1225451993, 41.5422366, -8.4502752)
(1225451995, 41.5421924, -8.4499614)
(1225451997, 41.5417608, -8.4513079)
(1225451998, 41.5425437, -8.4494464)
(1225452000, 41.5417191, -8.4503223)
(1225452001, 41.5424735, -8.4495483)
(1225452003, 41.5417166, -8.4506615)
(1225452014, 41.542887, -8.4483119)
(1225452017, 41.5422687, -8.4497012)
(1225452020, 41.5426341, -8.4503155)
(1225452021, 41.5416162, -8.4503879)
(1225452023, 41.5422325, -8.450345)
(1225452025, 41.542078, -8.4514125)
(1225452027, 41.5422145, -8.4505998)
(1225452034, 41.5422325, -8.4505917)
(1225452035, 41.5417347, -8.4480839)
(1225452036, 41.5433367, -8.4505622)
(1225452037, 41.5420258, -8.4501411)
(1225496292, 41.5444006, -8.4469173)
(1225496318, 41.5444969, -8.4462897)
(1225496363, 41.5442942, -8.4473277)
(1225496365, 41.5444969, -8.4450693)
(1225496372, 41.5444989, -8.4454394)
(1225520450, 41.5412629, -8.448245)
(1225520452, 41.5392894, -8.4592446)
(1225520453, 41.542628, -8.4587189)
(1225520454, 41.5425116, -8.4570747)
(1225520455, 41.542345, -8.4552052)
(1225520457, 41.5381069, -8.4583836)
(1225520459, 41.5369826, -8.4570667)
(1225520460, 41.5409316, -8.450345)
(1225520461, 41.5427516, -8.4556187)
(1225520462, 41.5386911, -8.4590488)
(1225520463, 41.5408754, -8.4477005)
(1225520464, 41.5413693, -8.4504094)
(1225520467, 41.5410561, -8.4479473)
(1225520474, 41.5373801, -8.4588208)
(1225520475, 41.5414958, -8.4526115)
(1225520476, 41.5418371, -8.4565597)
(1225520477, 41.5377716, -8.4584051)
(1225520479, 41.5390505, -8.4589281)
(1225520481, 41.5382936, -8.4586572)
(1225520482, 41.5422908, -8.4587913)
(1225520488, 41.5363341, -8.4595423)
(1225520490, 41.543144, -8.4585016)
(1225520491, 41.5427003, -8.4588637)
(1225520493, 41.5425184, -8.4587848)
(1225520495, 41.5369846, -8.4592044)
