2949
(25449283, 41.2063534, -8.557478)
(25449396, 41.2132036, -8.5546833)
(25449585, 41.2195677, -8.554181)
(25449700, 41.2203505, -8.5539001)
(25449701, 41.2211917, -8.5531227)
(25449702, 41.2216032, -8.5524392)
(25449703, 41.2219027, -8.5516611)
(25449704, 41.2221189, -8.5506972)
(25449705, 41.2220445, -8.548168)
(25449706, 41.2219327, -8.5476293)
(25449707, 41.2212886, -8.5451606)
(25449709, 41.2268375, -8.552004)
(25449710, 41.2280657, -8.5517551)
(25449711, 41.2294601, -8.5517503)
(25452376, 41.2209438, -8.5433278)
(25452377, 41.2209178, -8.5425446)
(25452378, 41.2209943, -8.5408249)
(26122777, 41.2353171, -8.5651386)
(26122779, 41.2361026, -8.564844)
(26122843, 41.2361561, -8.5650321)
(130212977, 41.2129447, -8.5549036)
(130212978, 41.2126953, -8.5552052)
(130212979, 41.2123241, -8.5558969)
(130212980, 41.2121332, -8.5564308)
(130212981, 41.2119778, -8.5573868)
(130212982, 41.2119748, -8.5579098)
(130212983, 41.2120149, -8.5583033)
(130212984, 41.2123071, -8.5593715)
(130212985, 41.2125772, -8.5598871)
(135806310, 41.2009777, -8.5519094)
(135806313, 41.2012106, -8.5495012)
(135806316, 41.2013281, -8.5460397)
(263571489, 41.2033587, -8.5275133)
(263571491, 41.2033744, -8.5282541)
(263571496, 41.2032833, -8.5293484)
(263571500, 41.2031247, -8.5302021)
(263571569, 41.2014382, -8.5459882)
(263571587, 41.2011564, -8.5517234)
(263571623, 41.2011202, -8.5531789)
(263571638, 41.2010479, -8.5555948)
(269567665, 41.2206886, -8.5586114)
(269567666, 41.2212822, -8.5584373)
(269567667, 41.221493, -8.5583079)
(269567668, 41.2216601, -8.5581217)
(269567669, 41.2220022, -8.5574367)
(269567670, 41.2221777, -8.5570905)
(269567671, 41.2224544, -8.5568428)
(269567672, 41.2233045, -8.5563447)
(269567673, 41.2238362, -8.556036)
(269567674, 41.2241357, -8.5558303)
(269567675, 41.2245686, -8.5553634)
(269567684, 41.2148715, -8.5600171)
(269567685, 41.2163416, -8.5589641)
(269567686, 41.2168531, -8.5587838)
(269567687, 41.2171604, -8.5587658)
(269567688, 41.219881, -8.5587496)
(269567731, 41.2251576, -8.5546749)
(269567732, 41.2255273, -8.5542688)
(269567733, 41.2261208, -8.5539467)
(269567734, 41.2263417, -8.5539451)
(269567735, 41.2275465, -8.5540493)
(269567736, 41.2305032, -8.5542366)
(269567737, 41.2313272, -8.5540757)
(269567738, 41.231719, -8.5538521)
(269567739, 41.232317, -8.5533225)
(269567740, 41.2325901, -8.552939)
(278486596, 41.2231828, -8.5617901)
(278486597, 41.2235418, -8.561683)
(278486598, 41.2236707, -8.561753)
(278486599, 41.2239219, -8.5617305)
(278486600, 41.2241608, -8.5614387)
(278486602, 41.2243738, -8.5610696)
(278486603, 41.2244384, -8.5607263)
(278486604, 41.2244577, -8.5602714)
(278486605, 41.2244836, -8.5599795)
(278486880, 41.2245998, -8.5597993)
(278486881, 41.2248063, -8.5595933)
(278486882, 41.225, -8.559353)
(278486883, 41.2251291, -8.5590097)
(278486884, 41.2251808, -8.5587951)
(278486885, 41.2253744, -8.5585376)
(278486886, 41.2255165, -8.5582801)
(278486887, 41.2255681, -8.5580226)
(278486888, 41.2255294, -8.5577909)
