3294
(26018641, 537218.611375655, 4492865.38422072)
(26018644, 537188.9223389424, 4492533.231953212)
(26018646, 537170.4984479717, 4492441.483474564)
(26018648, 537083.0478186836, 4492019.396781912)
(26018650, 537081.278735663, 4491852.670199561)
(26018652, 537148.7400833478, 4491490.1654878715)
(26018663, 537196.1409069935, 4491255.971396981)
(26018669, 537188.726399141, 4490834.916752148)
(26018671, 537219.4771712269, 4490942.389238855)
(26018673, 537156.1327229574, 4490589.123790725)
(26058949, 533490.0697195168, 4492023.358238398)
(26058950, 533800.9056681497, 4491540.4950595815)
(26058951, 534077.1157413598, 4491054.444952285)
(26058952, 534381.4646637412, 4490598.1949635735)
(26058953, 534563.4071964928, 4490434.539238834)
(26058954, 534743.5499351863, 4490319.121818574)
(26058955, 534969.1549483585, 4490222.781272162)
(26058956, 535798.5092355605, 4490051.284772548)
(26058957, 536398.7968311626, 4489848.976477687)
(403618076, 533340.13208333, 4492020.188563463)
(457553806, 534661.8630422051, 4492498.939630788)
(457553807, 535405.4824199819, 4492073.258689251)
(457553808, 535966.9532981738, 4491435.273780998)
(457553810, 536169.8861271234, 4491215.845282888)
(457553811, 536791.5360481961, 4490767.509586606)
(457553812, 536862.9763484894, 4490683.110562829)
(457553813, 536927.6176228842, 4490525.782013882)
(503706140, 537226.6007594457, 4490987.270589475)
(503706141, 537245.3518834589, 4491032.787240694)
(503706142, 537261.4230199705, 4491052.171203048)
(503706143, 537316.7467247688, 4491098.414804513)
(503706144, 537333.8816078864, 4491121.678308823)
(503706145, 537338.8931815366, 4491141.884017564)
(503706146, 537314.4365174036, 4491196.386903268)
(503706147, 537296.7763494413, 4491203.70254912)
(503706148, 537272.9576017727, 4491206.89138376)
(503706149, 537014.1554106347, 4491185.099697399)
(503706150, 537000.2076605405, 4491186.373629003)
(503706152, 536835.2561115331, 4491172.502841648)
(503706153, 536741.5046064013, 4491164.802823506)
(503706154, 536683.4995849133, 4491157.113249136)
(503706155, 536619.6695669541, 4491130.691283734)
(503706156, 536578.9359585404, 4491098.1113866465)
(503706157, 536548.2474074598, 4491067.745528763)
(530789057, 535125.5517400464, 4492235.388228251)
(530789058, 535321.5694551815, 4492125.865175323)
(530789059, 535372.116932956, 4492096.777515294)
(719013643, 536515.619755495, 4491037.459109311)
(719013678, 536434.1945481405, 4491022.141850803)
(719013701, 536530.9540336211, 4491038.300143955)
(719013708, 536548.8970049776, 4491056.104357601)
(719013714, 536583.3790922571, 4491087.9429840455)
(719013717, 536626.4272003602, 4491123.242778872)
(719013724, 536685.2909591326, 4491147.431379925)
(719013731, 536756.4363637868, 4491157.9497376755)
(719013735, 536832.1898806168, 4491160.909936038)
(719013740, 536916.0370606286, 4491168.71746091)
(719013762, 536997.4822387863, 4491176.092195554)
(719013772, 537127.2281145367, 4491161.163151767)
(719013779, 537152.4175072017, 4491141.13020321)
(719013787, 537204.1975167112, 4490944.144566212)
(719014070, 536487.9598802346, 4490983.131407439)
(1032260644, 537086.6128523616, 4491205.673631506)
(1032260646, 537273.1143098403, 4491200.942326519)
(1032260650, 537182.4324275958, 4491090.450868056)
(1032260658, 537240.8519082251, 4491111.77774056)
(1032260679, 537255.616951438, 4491099.441194898)
(1032260685, 537231.5500043811, 4491125.151730943)
(1032260690, 537234.4939538991, 4491011.930783099)
(1032260694, 537310.9443801207, 4491190.552793368)
(1032260702, 537176.3718650886, 4491193.96561143)
(1032260705, 537225.7323990142, 4491144.259856448)
(1032260714, 537157.6186604657, 4491413.849726676)
(1032260719, 537331.9868674506, 4491158.600015691)
(1032260725, 537159.5738381671, 4491345.935817583)
(1032260727, 537146.0697682536, 4491270.096869405)
(1032260736, 537133.5242719571, 4491246.479232616)
(1032260741, 537102.4295913024, 4491172.417677017)
(1032260758, 537248.7740746576, 4491200.076968002)
(1032260764, 537328.0916313116, 4491125.068260678)
(1074045086, 536182.8296744529, 4491110.964621338)
(1074045091, 536197.9193801794, 4491073.229797562)
(1074045093, 536079.1999224118, 4491293.6417653095)
(1074045095, 536204.9184460734, 4491064.794149561)
(1074045106, 536212.8784098868, 4491064.177875644)
(1074045111, 536149.4464771975, 4491138.4871784905)
(1074045113, 536163.9120788058, 4491140.377789996)
(1074045115, 536169.4912467028, 4491138.451174504)
(1074045116, 536174.5295690099, 4491131.104930217)
(1074045118, 536124.4325105458, 4491159.5677737845)
(1074045130, 536133.9078228864, 4491137.934547073)
(1074045132, 536128.0062034603, 4491140.0261332225)
(1074045134, 536228.2650616702, 4491068.171064164)
(1074045138, 536255.5203712664, 4491085.897708963)
(1074045151, 536253.8933977634, 4491105.404353495)
(1109624602, 537247.3747108913, 4491205.697905096)
(1109624603, 537176.3590202794, 4491199.937587878)
(1152177578, 536610.0795362648, 4490840.9006793015)
(1152177587, 536783.272354274, 4491823.1097455025)
(1173241149, 536905.362561727, 4490597.491646526)
(1173241186, 536934.7194448931, 4490483.191526248)
(1173286454, 535345.6591536308, 4492111.126981252)
(1173286477, 535445.4137396754, 4492037.749459457)
(1173286481, 536629.2318733272, 4490886.573098429)
(1173286485, 534611.1456498251, 4492520.249876214)
(1173286487, 535480.0693764745, 4491999.340318417)
(1173286489, 534606.1738734025, 4492499.213683569)
(1173286490, 535552.2188758189, 4491915.054358359)
(1173286498, 534677.5091395307, 4492490.354074128)
(1173286503, 536829.0942485853, 4490728.4771399675)
(1173286506, 534926.8415716577, 4492349.9988705935)
(1173286509, 535687.9330417727, 4491755.046245838)
(1173286517, 535223.2464491912, 4492181.579215821)
(26019655, 526649.5315296014, 4497987.426557227)
(26019656, 526645.2974529614, 4498012.620418366)
(26019971, 526956.5990843128, 4498085.628009453)
(26019973, 526946.5583431891, 4498114.363908253)
(26019975, 527746.0332277348, 4498310.9048596565)
(26019976, 527740.1460955569, 4498324.891645144)
(26019978, 527803.4537963882, 4498328.746705624)
(26019979, 527798.9423814281, 4498343.426813764)
(26019982, 527920.1354688684, 4498374.018314087)
(26019983, 527914.381149809, 4498388.593786781)
(26019986, 528070.3378309361, 4498466.0843927935)
(26019988, 528058.3954103057, 4498477.850202854)
(26019989, 528207.7894688251, 4498592.527648188)
(26019990, 528190.7398294166, 4498601.976093675)
(26019991, 528469.7491688015, 4498865.430933254)
(26019992, 528462.5382709083, 4498884.806917901)
(26058748, 530150.3147410284, 4498487.688179527)
(26058749, 530076.0707905238, 4498269.496728921)
(26058750, 530047.0086026234, 4497925.309613933)
(26058751, 530118.3086911723, 4497639.206269616)
(100168392, 528480.2497607482, 4499486.352691703)
(100168393, 528252.9321236352, 4499252.775770956)
(100168394, 527582.4976606555, 4498854.761728195)
(100168399, 526671.3253137954, 4498591.167288828)
(100168400, 526598.48065263, 4498525.8691369565)
(100168402, 526531.8353729049, 4498500.266703082)
(100168403, 526482.1207729857, 4498471.827912331)
(100168404, 526401.5664792232, 4498581.335787426)
(100168747, 527484.0836596262, 4497990.75105804)
(100168753, 527452.2481962406, 4498067.437324168)
(100168756, 527256.0861903732, 4497799.329372658)
(100168759, 527281.8920388626, 4497724.607171523)
(100168761, 527372.7376627261, 4497798.4810298495)
(100168763, 527258.5456981364, 4497804.35576822)
(100168767, 527342.9744836503, 4498086.893592718)
(100168769, 527390.1106877965, 4498188.42489415)
(100168771, 526927.2674398297, 4497780.515840151)
(100168773, 527193.5508503072, 4497825.819259913)
(100168778, 527399.4330764825, 4498187.560085693)
(100168779, 527401.8592272535, 4498176.324295266)
(100168797, 526752.396836135, 4497835.586915068)
(100174564, 528253.3934228779, 4497528.058548576)
(100174565, 528193.9635166221, 4497458.81074821)
(100174566, 528119.1946682732, 4497363.841305763)
(100174569, 528111.7635168781, 4497237.645925262)
(100174570, 528058.8943904451, 4498105.621345023)
(100174571, 528123.9223899848, 4498207.424690196)
(100174572, 528421.5955956377, 4497795.575462148)
(100174575, 528376.9935166958, 4497864.161277649)
(100174576, 528091.9049944011, 4498368.848302842)
(100174628, 527955.1682533157, 4498370.098213621)
(100174629, 528187.2372836282, 4498301.118829362)
(100174630, 528134.6225616597, 4498311.853599109)
(100174632, 527465.2310718192, 4498041.765567498)
(100174633, 527492.0746598826, 4498002.391617011)
(100174634, 527817.270725163, 4498313.168951905)
(100174636, 527469.1963721454, 4498216.101202481)
(100174637, 527658.9676823888, 4497862.07922388)
(100174638, 527588.9927857117, 4497575.117938719)
(100174642, 527630.9772608744, 4497966.2303607995)
(100174645, 527642.7058284658, 4497950.6001324775)
(100174743, 526397.955904266, 4498459.740147765)
(100174744, 526457.6206029705, 4498360.714416276)
(100174745, 526534.7872408992, 4498215.573860507)
(100174747, 526532.5388224039, 4498212.912843959)
(100174749, 526541.830331907, 4498185.106158164)
(100174751, 526675.6409782205, 4497939.3665525755)
(349946476, 529131.2419053762, 4498829.284834499)
(349946477, 529167.639757167, 4498847.787619257)
(349946481, 529253.746707009, 4498985.2719113)
(349949425, 528898.3576101202, 4498792.211178678)
(349975927, 529020.4660599157, 4498916.811828809)
(352646770, 529110.5606446362, 4498727.235106609)
(352646771, 529185.4694911308, 4498721.589884982)
(352646772, 529195.1718058257, 4498688.448702909)
(352646776, 529100.5505477254, 4498733.245686937)
(352646777, 529089.3780853639, 4498755.391792961)
(356802781, 529274.4562047087, 4498991.369837602)
(356802791, 529304.0945201985, 4498984.693062956)
(356802811, 529230.0148765482, 4498986.543970405)
(356802816, 529100.2314297608, 4498726.195651355)
(356802820, 529098.7450510284, 4498693.2880973965)
(356802822, 529101.1897797207, 4498684.406199147)
(356802828, 529108.1190584962, 4498672.644630407)
(356802831, 529118.2963434411, 4498658.509184055)
(356802837, 529120.6988698744, 4498649.6160267405)
(356802856, 529006.33889734, 4498714.495380768)
(356802857, 529067.7695802618, 4498760.591139014)
(356802870, 529089.9006754018, 4498729.873896595)
(356802900, 529227.9200438159, 4498542.650758231)
(356802904, 529254.2961832336, 4498477.861199745)
(356802910, 529221.5166424545, 4498452.745259866)
(356802961, 529197.8339619, 4498380.732470379)
(356802964, 529270.8479065783, 4498468.579726294)
(356802984, 529381.483262387, 4498425.47988104)
(356802989, 529316.860906831, 4498214.827049654)
(356803009, 529101.5159413957, 4498624.809153742)
(356803026, 529009.1971797007, 4498677.597528919)
(356803033, 529092.4370746702, 4498572.135309425)
(356803042, 529107.9881560005, 4498552.659350385)
(356803047, 529114.2384408475, 4498539.407671649)
(356803090, 529051.7871770951, 4498929.610812537)
(356803099, 529020.5364762127, 4498933.440584518)
(356803111, 529135.4432711201, 4498965.60378466)
(356803177, 529166.9714543737, 4498865.112809652)
(356803182, 529156.1614488143, 4498874.605721723)
(356803188, 529144.7824614517, 4498921.416152784)
(385010591, 530743.3108865634, 4498341.368813023)
(385010592, 530720.0155665715, 4498305.984197825)
(385010593, 530606.2575804568, 4498178.670331155)
(385010594, 530458.9098776173, 4498037.811329261)
(385010595, 530214.7323924912, 4497809.47845279)
(385011004, 530340.5978337738, 4497955.051349615)
(385011776, 528644.7978151052, 4498130.976193056)
(385011810, 528921.1071632925, 4498584.809998235)
(385011812, 529092.0847932356, 4498413.541830591)
(385013704, 529247.0330152668, 4498466.898698902)
(385013705, 529195.4891525527, 4498409.351322986)
(385013706, 529147.06898165, 4498357.24467229)
(385013741, 529115.5406765268, 4498373.039257682)
(385013742, 529110.5849560975, 4498368.779494343)
(385013743, 529095.8255509357, 4498339.250073684)
(385013744, 529093.7193966273, 4498328.5632087)
(385013745, 529100.4375244789, 4498318.97649796)
(385013746, 529103.6782812354, 4498316.325067958)
(385013747, 529138.3464974749, 4498323.687157586)
(385013748, 529146.2494124427, 4498333.3199998485)
(385013749, 529142.7081858977, 4498363.022021934)
(385013750, 529131.2299197956, 4498372.39024658)
(385013751, 529123.5679604483, 4498374.6580411745)
(390064447, 529059.8278764933, 4498202.451815552)
(390064448, 529066.9988181031, 4498250.145130233)
(390064494, 528866.6255315937, 4499009.290516217)
(390064495, 528848.6411278122, 4498969.814132905)
(390064496, 528803.4293165355, 4498790.455441928)
(390064498, 528776.6886430716, 4498690.658822658)
(390064499, 528777.926837288, 4498678.797234659)
