91587
(1143120440, 1143120541)
(1158247419, 1131463288)
(1125419675, 1125419372)
(1121134413, 1121134598)
(1118850661, 1118850329)
(1194213906, 1194213907)
(69427435, 69427381)
(1116697645, 1116697609)
(355010015, 355010016)
(1134363182, 1134363709)
(1116301511, 1116301422)
(1120110537, 1120110510)
(1145528362, 1145528203)
(1147233058, 1147233001)
(1120042228, 1120030904)
(980003101, 980003080)
(1137561220, 1137561295)
(976157722, 976157675)
(1116354706, 1116354697)
(1118850679, 1118849626)
(1177747983, 1177747955)
(1122277481, 1122277541)
(1122343642, 1122343600)
(484248471, 254811768)
(1181245240, 1181245193)
(1153760661, 1153760545)
(1116184083, 1106403579)
(1139524138, 1139523662)
(416077561, 416077563)
(1139993630, 1139993540)
(887097583, 887097466)
(1163920183, 1163920394)
(1162319134, 1162319523)
(82779242, 82779248)
(1122467191, 1122467037)
(1162250582, 1162249797)
(1141510046, 1141510269)
(1135498330, 1135498335)
(247113391, 247113394)
(1124179604, 1124179816)
(1116180198, 1106402124)
(1162319634, 1162319821)
(877214377, 877214144)
(1138244776, 1138244781)
(1127052631, 1127702193)
(877214664, 877214369)
(888678257, 331628385)
(1131133542, 1131133571)
(540139758, 504672623)
(1116376975, 1116376913)
(1116332081, 1116331954)
(254940691, 1302785554)
(1022646659, 1022646649)
(69381220, 69381222)
(239753177, 224945957)
(1139455570, 233197169)
(1131188590, 1139979579)
(1151976053, 1151975551)
(1124149390, 1124149187)
(1137454732, 1137454218)
(382414191, 382414192)
(203946453, 203946451)
(1194281383, 1194281388)
(1129611976, 1129612020)
(1131133677, 1131133692)
(257164038, 257163788)
(659994488, 1350965419)
(1158334679, 1158333703)
(333681033, 333681037)
(1162250031, 1162249753)
(1177083377, 416835335)
(1130897657, 1130897318)
(1131575539, 1131575419)
(256332793, 256332794)
(1122767501, 1122767548)
(1130934161, 1130935511)
(420353335, 420353356)
(1116354677, 1116354545)
(1128787253, 1128787308)
(1141510435, 1141510298)
(429675835, 429675836)
(1126815938, 1126816196)
(1176965344, 1176965335)
(1135594376, 1135593817)
(431896502, 431896503)
(1262102817, 1262102811)
(1140080054, 1140080058)
(1137561460, 1137561600)
(1138257020, 1138256975)
(1158334030, 1158333129)
(1215178168, 1215177983)
(1135612805, 1135612799)
(754131061, 754131067)
(256070576, 256070537)
(256494078, 1120534410)
(1132313411, 1132313459)
(256490012, 1120386715)
(287342670, 287343092)
(1135567183, 1135566885)
(1215177983, 1215178144)
(1145361535, 1145360767)
(1116697680, 1116697727)
