74622
(207597971, 488709.9777981327, 4284857.563978069)
(224950932, 488782.18380624737, 4284623.712382092)
(256063262, 488716.83778798685, 4284943.697074522)
(256063266, 488647.41869644145, 4284921.402801279)
(256063268, 488639.77911386034, 4284880.5005703755)
(256063275, 488639.9829835461, 4284749.127780052)
(533484311, 488638.9550045448, 4284887.880977326)
(582518614, 488781.21637534274, 4284714.639156342)
(582518618, 488761.3939398924, 4284684.251360706)
(582518621, 488732.72418234416, 4284656.483822335)
(582518622, 488716.69003846426, 4284661.411209326)
(582518623, 488697.3316947503, 4284670.371405172)
(582518624, 488697.8440721884, 4284682.210734171)
(582518625, 488689.2085570946, 4284686.905750708)
(582518626, 488685.2024228464, 4284712.766484164)
(582518627, 488683.40998805186, 4284742.37472143)
(582518628, 488687.494947165, 4284772.030093931)
(582518629, 488694.48942535266, 4284787.311259507)
(582518630, 488697.8548031617, 4284806.192874407)
(582518632, 488678.8577072165, 4284824.373870047)
(582521073, 488788.94904509414, 4284704.719018627)
(582521076, 488809.0977525577, 4284719.915199741)
(582521078, 488816.723188501, 4284726.484764933)
(582521081, 488830.0643960096, 4284741.845912092)
(582521084, 488834.39586664934, 4284743.071560075)
(582525439, 488829.57427678, 4284813.93002159)
(582525440, 488811.5109130728, 4284828.580675962)
(582525441, 488801.1007847695, 4284838.682103489)
(582525444, 488774.54012968973, 4284851.058897523)
(582525446, 488746.45109851554, 4284864.64746801)
(582525513, 488739.39405243605, 4284866.4883789355)
(582525514, 488714.1921324812, 4284886.597776637)
(582525517, 488691.73100903316, 4284908.134823335)
(582525518, 488689.21593783936, 4284918.63576772)
(1120439284, 488676.75378199026, 4284818.307027417)
(1120439324, 488745.91210460564, 4284716.997048721)
(1120439444, 488748.915369576, 4284744.2571166335)
(1120439460, 488667.0990297092, 4284803.140627177)
(1120439461, 488675.3092057072, 4284823.4800909255)
(1120439473, 488654.7641430477, 4284804.689516094)
(1120439487, 488669.9992616403, 4284800.584286154)
(1120439488, 488673.7852790632, 4284821.762286729)
(1120439490, 488662.46627667255, 4284797.920727548)
(1120439524, 488659.457851367, 4284809.975904036)
(1120439525, 488669.000769684, 4284825.974698357)
(1120439527, 488734.5400335521, 4284735.50003575)
(1120439532, 488760.28746134305, 4284725.754149924)
(1120439554, 488656.85284937953, 4284812.265510416)
(1120439650, 488681.79013189935, 4284813.883427504)
(1120439672, 488678.68701332784, 4284820.501403646)
(1131757421, 488864.84474629874, 4284756.588962556)
(1131757428, 488866.9026596806, 4284723.607035025)
(1131757430, 488838.7044430654, 4284740.369051306)
(1131757446, 488849.9055788714, 4284742.439521639)
(1131757473, 488845.01591398485, 4284746.163723963)
(1131757480, 488862.01752161316, 4284730.582519791)
(1131757489, 488861.58992708125, 4284760.543897784)
(1131757495, 488851.7551090383, 4284734.54726077)
(1131757520, 488837.7787127735, 4284743.62164802)
(1131757522, 488852.93077704636, 4284735.932688518)
(1137585437, 488658.5268856962, 4284797.282733797)
(1137585438, 488706.29966285935, 4284875.601148141)
(1137585439, 488655.47904784646, 4284787.766202487)
(1137585440, 488707.03190102155, 4284889.226720383)
(1137585441, 488645.17585000914, 4284756.899082763)
(1137585448, 488669.3082561523, 4284907.667343674)
(1137585450, 488682.37965328037, 4284916.714672339)
(1137585452, 488681.5406322181, 4284834.090667807)
(1137585454, 488701.0312904994, 4284802.249079337)
(1137585457, 488665.0415917796, 4284854.187857869)
(1137585458, 488700.03326911933, 4284870.938372286)
(1137585467, 488647.06520473753, 4284777.092177327)
(1137585469, 488684.1148382365, 4284840.722769651)
(1137585470, 488652.9880532091, 4284912.806104928)
(1137585473, 488682.1439320789, 4284793.65384647)
(1137585474, 488649.3397053349, 4284768.611143481)
(1137585475, 488683.83297681605, 4284856.513614636)
(1137585478, 488688.34819406335, 4284705.538139068)
(1137585480, 488689.5856304302, 4284903.466205686)
(1137585481, 488695.5421157395, 4284806.17396318)
