8692
(1298385056, 1298385019)
(1031684644, 1031684681)
(295232734, 295232735)
(278725138, 278725139)
(1235226350, 1235226338)
(1182467551, 1182467552)
(447565472, 447565473)
(269524524, 269524525)
(297525940, 297525941)
(292279030, 292622793)
(496415854, 496415861)
(269533665, 242027551)
(1235206328, 1235206281)
(1129572179, 1129572181)
(269533671, 1182469153)
(1244605748, 1244605738)
(447565513, 447565502)
(292782962, 292782963)
(292279028, 292279027)
(1316575955, 1316575949)
(292599198, 292621892)
(792698631, 792698536)
(450324023, 450324024)
(277374645, 277374646)
(278728301, 278728302)
(1205005825, 1205005770)
(1152888443, 1152888477)
(292716027, 1204997178)
(292622494, 292622496)
(278726981, 278726982)
(1214152760, 264119365)
(1204987929, 1204987962)
(277374579, 277374602)
(1159958524, 1159958482)
(1298385048, 1298385075)
(292622714, 292622720)
(1316575952, 1316575987)
(1214153078, 1214153322)
(292622496, 292622498)
(1207065504, 293561762)
(1205022734, 1182469148)
(292963565, 292963567)
(1235206317, 1235206266)
(292782765, 292782774)
(292622516, 292622556)
(1205022847, 1205022904)
(130213698, 130213699)
(1147943103, 1147943106)
(445088861, 445099419)
(1129477989, 1128697759)
(1205022830, 1205022803)
(292970401, 292970414)
(1205005858, 1205005889)
(449815791, 445108006)
(292716015, 292716018)
(1235217627, 1235217634)
(1235206273, 1235206302)
(1129526075, 1129526076)
(1103523850, 278973129)
(292599172, 292599198)
(295232694, 295232695)
(436639210, 436639217)
(445053693, 445053694)
(450324029, 450324030)
(1316566998, 1316566985)
(493571742, 493571743)
(447565470, 447565471)
(278974463, 278974464)
(770666388, 770666363)
(279907419, 279907421)
(288239495, 288239494)
(450324063, 450324044)
(292963758, 292963765)
(1207060408, 1207060405)
(264117346, 264117348)
(445082310, 445082308)
(1194803470, 1194803466)
(279907434, 279907437)
(1182454618, 1182454629)
(792698539, 792698625)
(264117405, 293054466)
(292782718, 292782719)
(500774646, 500774657)
(525405105, 525405104)
(446361523, 446361524)
(1187958612, 496415722)
(1204988021, 1204987972)
(1155459280, 1155459222)
(1179868656, 1179868665)
(264117391, 264117392)
(702048252, 702048255)
(297525898, 297525899)
(130213002, 130213003)
(444060338, 444060344)
(1204987916, 1204987975)
(128684992, 128684991)
(292783519, 292783520)
(492335436, 492658851)
(445082218, 445082244)
(1298385102, 1298385060)
(492816025, 493571782)
(1235202038, 1235202032)
(278728458, 278728460)
(701338533, 701338453)
(1298385015, 1298385114)
(1194803364, 1194803363)
(792698593, 792698585)
(292958744, 292958768)
(1235213837, 1235213691)
(90376958, 269559167)
(293561761, 293561766)
(1235213767, 1235213835)
(702048039, 702048043)
(1316567012, 1316566977)
(269525089, 269525090)
(278724762, 278724763)
(431947973, 431947975)
(445082200, 445082201)
(770666422, 770666452)
(26122766, 26122769)
(501766670, 501766673)
(1214153250, 1214152659)
(792698621, 792698589)
(264119229, 264119230)
(279907354, 279907356)
(899203231, 899203244)
(431367957, 431367945)
(278728286, 278728287)
(1204992443, 1204992425)
(1306995149, 1306995199)
