8505
(25449719, 537158.4087649145, 4565842.971279821)
(25449723, 537093.5655157217, 4566333.782341441)
(26058104, 536405.9743634445, 4566041.688695162)
(26058105, 536382.2753631477, 4566099.243798167)
(26058110, 536392.3771767971, 4566036.214178571)
(26058112, 536359.7131165739, 4566117.160331246)
(26058120, 536337.4590203197, 4566207.672770091)
(26058125, 536316.0043619848, 4566208.564889337)
(26121319, 536496.67874658, 4565540.144299893)
(26121320, 536492.8207367295, 4565505.687386644)
(26121321, 536486.0578698076, 4565489.03420719)
(26121322, 536471.709448668, 4565474.40796661)
(26121323, 536457.3483873196, 4565465.643406989)
(26121324, 536437.4215276004, 4565460.536803402)
(26121325, 536337.5453528104, 4565451.48947158)
(26121327, 536461.8774052365, 4565737.68080061)
(26121328, 536460.3899258885, 4565725.150593131)
(26121329, 536457.9865353944, 4565713.126480827)
(26121330, 536445.3909578535, 4565679.858140286)
(26121331, 536428.7083511683, 4565654.49601886)
(26121332, 536396.0999019173, 4565623.303630563)
(26121333, 536370.1118789664, 4565608.741544414)
(26121335, 536504.6153197616, 4565820.802696464)
(26121336, 536518.6396698823, 4565771.2371330215)
(26121337, 536529.7309617915, 4565723.422061543)
(26121338, 536540.7302614518, 4565682.278691933)
(26121339, 536555.2531109292, 4565653.6979895495)
(26121340, 536573.6641270118, 4565635.150609006)
(26121343, 536620.2744252229, 4565619.620367129)
(26122780, 536489.8288850766, 4565151.138612915)
(26122844, 536481.9294477035, 4565195.69468548)
(26122982, 536515.6532358797, 4565310.622262354)
(26122983, 536496.6166556204, 4565289.988644734)
(26122984, 536522.290629072, 4565390.754539097)
(26122985, 536506.0998383759, 4565399.266108124)
(26122988, 536518.077061355, 4565629.431810734)
(26122989, 536500.989278786, 4565628.0916499505)
(26122990, 536498.2396206922, 4565753.716233601)
(26122991, 536467.8091023533, 4565808.162134632)
(26122992, 536286.7900887192, 4566308.7901065955)
(26122994, 536244.9852155148, 4566423.784691966)
(26122996, 536207.7651585784, 4566547.1175317485)
(26122998, 536183.5564081493, 4566662.355441389)
(26123000, 536164.0756196064, 4566785.654596345)
(26123002, 536161.0825787155, 4566912.554957713)
(264117343, 537865.7559274931, 4565400.235377076)
(264117345, 537496.8110868001, 4565480.201973133)
(264117346, 537452.2071239832, 4565489.597683228)
(264117348, 537286.0012666031, 4565524.015134808)
(264117349, 537105.176856608, 4565562.880278762)
(264117350, 536964.5571402312, 4565585.845214648)
(264117352, 536842.9316833881, 4565601.204313153)
(264117353, 536710.3336835341, 4565610.726112411)
(264117354, 536606.3786331762, 4565615.076506354)
(264117355, 536507.8616899679, 4565609.486282315)
(264117357, 536278.3124570848, 4565585.203173047)
(264118520, 536568.2370823069, 4565612.864372288)
(264119353, 536258.6785644379, 4565565.055668616)
(264119354, 536340.5021161281, 4565577.7087110365)
(264119356, 536509.6899436751, 4565595.818108401)
