8505
(25449719, 41.2431372, -8.556539)
(25449723, 41.2475612, -8.557283)
(26058104, 41.2449614, -8.5655067)
(26058105, 41.2454809, -8.5657861)
(26058110, 41.2449127, -8.5656693)
(26058112, 41.2456433, -8.5660543)
(26058120, 41.2464596, -8.5663145)
(26058125, 41.2464686, -8.5665705)
(26121319, 41.2404396, -8.5644542)
(26121320, 41.2401294, -8.5645023)
(26121321, 41.2399797, -8.564584)
(26121322, 41.2398486, -8.5647561)
(26121323, 41.2397703, -8.564928)
(26121324, 41.2397252, -8.5651661)
(26121325, 41.2396482, -8.5663585)
(26121327, 41.2422205, -8.5648577)
(26121328, 41.2421077, -8.5648762)
(26121329, 41.2419995, -8.5649056)
(26121330, 41.2417004, -8.5650579)
(26121331, 41.2414727, -8.5652585)
(26121332, 41.2411932, -8.5656495)
(26121333, 41.2410632, -8.5659605)
(26121335, 41.2429673, -8.5643427)
(26121336, 41.2425202, -8.5641783)
(26121337, 41.242089, -8.5640488)
(26121338, 41.2417179, -8.56392)
(26121339, 41.2414598, -8.5637484)
(26121340, 41.2412919, -8.5635298)
(26121343, 41.2411499, -8.5629745)
(26122780, 41.2369359, -8.5645592)
(26122844, 41.2373376, -8.5646508)
(26122982, 41.2383713, -8.5642415)
(26122983, 41.2381863, -8.5644699)
(26122984, 41.2390928, -8.5641575)
(26122985, 41.2391702, -8.5643502)
(26122988, 41.2412429, -8.5641935)
(26122989, 41.2412316, -8.5643975)
(26122990, 41.2423633, -8.5644228)
(26122991, 41.2428551, -8.5647827)
(26122992, 41.2473727, -8.5669132)
(26122994, 41.2484104, -8.5674053)
(26122996, 41.249523, -8.5678422)
(26122998, 41.2505621, -8.5681243)
(26123000, 41.2516736, -8.5683495)
(26123002, 41.2528168, -8.5683777)
(264117343, 41.2391164, -8.548125)
(264117345, 41.2398539, -8.5525228)
(264117346, 41.2399406, -8.5530545)
(264117348, 41.2402583, -8.5550358)
(264117349, 41.2406167, -8.5571913)
(264117350, 41.24083, -8.558868)
(264117352, 41.2409739, -8.5603185)
(264117353, 41.2410657, -8.5619003)
(264117354, 41.2411096, -8.5631406)
(264117355, 41.2410637, -8.5643166)
(264117357, 41.2408553, -8.5670574)
(264118520, 41.2410914, -8.5635959)
(264119353, 41.2406747, -8.5672929)
(264119354, 41.240785, -8.5663157)
(264119356, 41.2409405, -8.5642956)
(264119358, 41.2409535, -8.5622561)
(264119359, 41.2409046, -8.5611328)
(264119360, 41.2408237, -8.5600124)
(264119362, 41.2406738, -8.558697)
(264119364, 41.2404772, -8.5572033)
(264119365, 41.2403398, -8.5563006)
(264119370, 41.2397837, -8.5530152)
(264119371, 41.2397034, -8.5524726)
(264119372, 41.2389745, -8.5481282)
(288193853, 41.2403147, -8.5675912)
(288193855, 41.2402081, -8.5673876)
(288193858, 41.2400349, -8.5671858)
(288193860, 41.239725, -8.5669027)
(288193861, 41.2395447, -8.5666082)
(288193864, 41.2394674, -8.5663326)
(288193865, 41.2394567, -8.566033)
(288193867, 41.2395176, -8.5654896)
(288193871, 41.2398041, -8.5632529)
(288193872, 41.239894, -8.562943)
(288193875, 41.2400642, -8.562696)
(288193877, 41.2402793, -8.5625568)
(288193880, 41.240622, -8.5625204)
(288193884, 41.2413399, -8.5625862)
(288193888, 41.2415875, -8.5626626)
(288193891, 41.2416961, -8.5627424)
(288193893, 41.2418583, -8.5629969)
(288193896, 41.2420535, -8.5635004)
(288193899, 41.2421414, -8.5637195)
(288193901, 41.242261, -8.5639415)
(288193903, 41.2424107, -8.5640915)
(319309657, 41.2455365, -8.5639812)
(319309665, 41.2455153, -8.5626423)
(319309672, 41.2448816, -8.5626591)
(319309680, 41.2449001, -8.5639792)
(319309687, 41.240731, -8.564346)
(319309697, 41.2407364, -8.5641414)
(650793196, 41.2453128, -8.5530594)
(698801329, 41.2425881, -8.5522293)
(1113023285, 41.2397349, -8.5637444)
(1113023287, 41.2396081, -8.5646975)
(1159958327, 41.2427582, -8.5629225)
(1159958335, 41.2438306, -8.5546271)
(1159958342, 41.2427172, -8.5530469)
(1159958345, 41.2437773, -8.5543008)
(1159958348, 41.2424125, -8.5628588)
(1159958363, 41.242743, -8.5539569)
(1159958364, 41.242685, -8.5629602)
(1159958367, 41.2438127, -8.5542)
(1159958368, 41.2428953, -8.5627002)
(1159958378, 41.242835, -8.562841)
(1159958384, 41.2438699, -8.5541188)
(1159958421, 41.2441566, -8.5547101)
(1159958426, 41.2441838, -8.5541076)
(1159958428, 41.242547, -8.5629592)
(1159958465, 41.2424772, -8.5629229)
(1159958468, 41.2429087, -8.5625696)
(1159958471, 41.2437858, -8.5545282)
(1159958473, 41.2423274, -8.5625442)
(1159958480, 41.2439778, -8.5547434)
(1159958482, 41.2426944, -8.5622093)
(1159958513, 41.2440694, -8.5547476)
(1159958515, 41.242374, -8.56237)
(1159958518, 41.2439433, -8.5540654)
(1159958522, 41.2442972, -8.5544268)
(1159958524, 41.2426235, -8.5621956)
(1159958525, 41.2442324, -8.5541654)
(1159958567, 41.2423308, -8.5626534)
(1159958573, 41.2423583, -8.5627607)
(1159958578, 41.2427776, -8.5622593)
(1159958581, 41.2442291, -8.5546354)
(1159958584, 41.2425306, -8.5622131)
(1159958588, 41.2428871, -8.562436)
(1159958591, 41.2424165, -8.5623023)
(1159972835, 41.2500636, -8.5626592)
(1159972863, 41.2497729, -8.5629113)
(1159972867, 41.2476639, -8.5636891)
(1159972871, 41.2463853, -8.5644455)
(1159972874, 41.245994, -8.5645528)
(1159972877, 41.2462118, -8.564526)
(1159972880, 41.2450704, -8.5641451)
(1159972885, 41.2443403, -8.563834)
(1159972888, 41.2429458, -8.5634801)
(1159972892, 41.2428098, -8.5634237)
(1159972919, 41.242743, -8.5633297)
(1159972933, 41.2508138, -8.5622676)
(1159972936, 41.2502212, -8.5625276)
(1159972938, 41.2548812, -8.5609731)
(1159972946, 41.2545242, -8.5609104)
(1159972975, 41.25352, -8.5612537)
(1179868558, 41.2432161, -8.5516537)
(1179868573, 41.2567267, -8.5468053)
(1179868597, 41.2441555, -8.5539323)
(1179868602, 41.2444733, -8.5508415)
(1179868603, 41.2436955, -8.5508018)
(1179868607, 41.2427568, -8.5521208)
(1179868609, 41.2442655, -8.5531867)
(1179868610, 41.2426951, -8.555206)
(1179868611, 41.2446575, -8.5518398)
(1179868612, 41.24453, -8.5525347)
(1179868614, 41.2440242, -8.5507183)
(1179868618, 41.2447197, -8.5515921)
(1179868619, 41.2445345, -8.552167)
(1179868620, 41.2444982, -8.5527115)
(1179868622, 41.2431308, -8.5517588)
(1179868623, 41.2442985, -8.553079)
(1179868624, 41.2433713, -8.5514202)
(1179868626, 41.2438205, -8.5507481)
(1179868627, 41.2443044, -8.5507675)
(1179868632, 41.2435499, -8.5509965)
(1179868635, 41.2545041, -8.5455766)
(1179868636, 41.256468, -8.5466548)
(1179868637, 41.2558631, -8.5459199)
(1179868638, 41.2549799, -8.5455712)
(1179868639, 41.2541572, -8.5456892)
(1179868643, 41.2543433, -8.5455929)
(1179868646, 41.2539239, -8.5458558)
(1179868647, 41.2534964, -8.5461026)
(1179868648, 41.2523666, -8.5469606)
(1179868649, 41.2518624, -8.547202)
(1179868650, 41.2515982, -8.547334)
(1179868651, 41.2512621, -8.5476368)
(1179868655, 41.2509153, -8.5480928)
(1179868662, 41.246281, -8.5505711)
(1179868687, 41.2455126, -8.551181)
(1179868692, 41.2455221, -8.5512987)
(1179868706, 41.2454106, -8.551255)
(1179868708, 41.244946, -8.5512041)
(1179868711, 41.2451067, -8.5512494)
(1179868712, 41.2446691, -8.5509992)
(1179868714, 41.2552709, -8.5456037)
(1179868726, 41.245548, -8.5510758)
(1182450115, 41.2446216, -8.550945)
(1182450116, 41.2444212, -8.5503405)
(1182454603, 41.2491529, -8.5595212)
(1182454604, 41.2467929, -8.552068)
(1182454605, 41.2490113, -8.5593043)
(1182454606, 41.2490162, -8.5578971)
(1182454607, 41.2480392, -8.5548411)
(1182454608, 41.245829, -8.5516442)
(1182454609, 41.2482207, -8.5523308)
(1182454610, 41.245673, -8.55145)
(1182454611, 41.2479424, -8.5519714)
(1182454612, 41.2482853, -8.5525132)
(1182454613, 41.2489911, -8.5590361)
(1182454614, 41.2500034, -8.5614501)
(1182454615, 41.2459379, -8.5517247)
(1182454616, 41.2500145, -8.5615103)
(1182454617, 41.2470067, -8.5519446)
(1182454618, 41.2487159, -8.5568913)
(1182454619, 41.2463775, -8.5520143)
(1182454620, 41.2482812, -8.5532857)
(1182454621, 41.2462041, -8.5519017)
(1182454622, 41.2495759, -8.5597925)
(1182454623, 41.2472931, -8.5518963)
(1182454624, 41.2480433, -8.5520251)
(1182454625, 41.2498139, -8.5615842)
(1182454626, 41.2490314, -8.5585748)
(1182454627, 41.246563, -8.5521216)
(1182454628, 41.2490032, -8.5588269)
(1182454629, 41.2481764, -8.5558174)
(1182454630, 41.2460911, -8.5517676)
(1182454631, 41.2481683, -8.5536129)
(1182454632, 41.2483216, -8.5526688)
(1182454633, 41.2481159, -8.5538329)
(1182454634, 41.2483175, -8.5530711)
(1182454635, 41.2476762, -8.5518802)
(1182454636, 41.2501285, -8.5621314)
(1182454637, 41.2480634, -8.5554258)
(1182455891, 41.2438769, -8.5553757)
(1182455892, 41.2432602, -8.558879)
(1194800308, 41.2341346, -8.5545984)
(1194800309, 41.2348002, -8.5548259)
(1194800312, 41.2359232, -8.555832)
(1194800315, 41.2344212, -8.5546917)
(1194800318, 41.235986, -8.5559153)
(1194800321, 41.2438315, -8.5567757)
(1194800326, 41.234919, -8.5548846)
(1194803335, 41.2381892, -8.5621582)
(1194803336, 41.2421873, -8.5573311)
(1194803337, 41.2379593, -8.5623406)
(1194803338, 41.2411186, -8.5572584)
(1194803339, 41.2430946, -8.5568453)
(1194803342, 41.2388508, -8.5598407)
(1194803343, 41.2378423, -8.5624103)
(1194803345, 41.2387096, -8.5587464)
(1194803346, 41.2396782, -8.5572697)
(1194803350, 41.2409506, -8.5571932)
(1194803351, 41.2399653, -8.5569234)
(1194803352, 41.242525, -8.5569335)
(1194803354, 41.240653, -8.5558717)
(1194803357, 41.2383224, -8.562067)
(1194803358, 41.2383748, -8.5582851)
(1194803360, 41.2386168, -8.5584943)
(1194803361, 41.2388589, -8.5597281)
(1194803362, 41.2424579, -8.5615166)
(1194803363, 41.2386854, -8.5586069)
(1194803364, 41.2386612, -8.5585372)
(1194803369, 41.242504, -8.5607146)
(1194803370, 41.2416027, -8.5574218)
(1194803380, 41.2420955, -8.5593565)
(1194803382, 41.2425718, -8.5567781)
(1194803384, 41.2427178, -8.5610226)
(1194803387, 41.2388226, -8.5602484)
(1194803395, 41.2420498, -8.5589664)
(1194803397, 41.2383425, -8.5581778)
(1194803399, 41.2384353, -8.5619811)
(1194803400, 41.2383224, -8.5579686)
(1194803402, 41.2380642, -8.5622655)
(1194803403, 41.242344, -8.5618202)
(1194803404, 41.2388387, -8.5600285)
(1194803414, 41.2428235, -8.5568483)
(1194803417, 41.2424585, -8.5571338)
(1194803418, 41.2430472, -8.5568809)
(1194803419, 41.2425269, -8.5606571)
(1194803420, 41.2413368, -8.5572884)
(1194803424, 41.2425294, -8.5611414)
(1194803426, 41.2383224, -8.5580973)
(1194803428, 41.2383506, -8.5578613)
(1194803433, 41.2383873, -8.557784)
(1194803435, 41.2424384, -8.5604374)
(1194803439, 41.2423268, -8.5572262)
(1194803440, 41.2420988, -8.5585282)
(1194803442, 41.2428048, -8.5610263)
(1194803449, 41.2408406, -8.557)
(1194803451, 41.24291, -8.560931)
(1194803466, 41.2423832, -8.5620888)
(1194803470, 41.24246, -8.5622569)
(1194803476, 41.2376245, -8.5625015)
(1194803478, 41.2431201, -8.55675)
(1194803481, 41.2400291, -8.5557198)
(1194803482, 41.2423352, -8.5619296)
(1194803485, 41.2377536, -8.5624532)
(1194803489, 41.2398531, -8.5571082)
(1194803491, 41.240124, -8.5556282)
(1194803493, 41.2425873, -8.5608311)
(1194803495, 41.2399783, -8.555938)
(1194803503, 41.2407192, -8.556039)
(1194803505, 41.2388387, -8.5595725)
(1194803509, 41.2385725, -8.5617344)
(1194803511, 41.2400343, -8.5565435)
(1194803514, 41.241755, -8.5574508)
(1194803519, 41.2391999, -8.5574669)
(1194803521, 41.238512, -8.5618899)
(1194803523, 41.2426357, -8.5565802)
(1194803528, 41.2405261, -8.5557586)
(1214152601, 41.2388244, -8.5657317)
(1214152605, 41.2410013, -8.5590338)
(1214152621, 41.2401766, -8.5669354)
(1214152626, 41.2418095, -8.5610791)
